payment_id,payment_method,amount,status,payment_date
3254,Cash,73.42999999999999,Completed,03/05/2024
3255,Credit Card,105.94,Completed,04/14/2024
3256,Credit Card,115.9,Completed,03/24/2024
3257,Credit Card,89.94,Completed,04/15/2024
3258,Cash,168.88,Completed,01/09/2024
3259,Credit Card,46.45,Completed,11/29/2024
3260,Credit Card,41.959999999999994,Completed,09/21/2024
3261,Credit Card,92.94999999999999,Completed,11/18/2024
3262,Credit Card,156.36999999999998,Completed,10/21/2024
3263,Credit Card,10.98,Completed,05/01/2024
3264,Mobile Payment,91.91,Completed,09/01/2024
3265,Cash,57.959999999999994,Timeout,08/16/2024
3266,Cash,138.92,Completed,11/21/2024
3267,Credit Card,37.95,Completed,05/15/2024
3268,Credit Card,39.46,Completed,04/12/2024
3269,Credit Card,191.35,Completed,06/17/2024
3270,Credit Card,157.89999999999998,Completed,08/03/2024
3271,Credit Card,124.91000000000001,Completed,02/06/2024
3272,Mobile Payment,58.959999999999994,Completed,01/20/2024
3273,Credit Card,119.91999999999999,Completed,05/26/2024
3274,Credit Card,192.85999999999999,Completed,11/03/2024
3275,Credit Card,139.87,Completed,10/25/2024
3276,Credit Card,25.96,Completed,06/30/2024
3277,Credit Card,29.96,Completed,11/23/2024
3278,Mobile Payment,88.92999999999999,Completed,10/19/2024
3279,Credit Card,114.92999999999999,Completed,12/20/2024
3280,Credit Card,129.88,Completed,04/12/2024
3281,Mobile Payment,65.94,Completed,06/09/2024
3282,Credit Card,54.94,Declined,03/23/2024
3283,Credit Card,15.47,Completed,11/02/2024
3284,Cash,249.88,Completed,10/25/2024
3285,Credit Card,18.99,Completed,01/24/2024
3286,Credit Card,69.94,Completed,04/13/2024
3287,Cash,7.99,Completed,02/07/2024
3288,Credit Card,122.35,Completed,07/08/2024
3289,Credit Card,58.96,Completed,12/04/2024
3290,Cash,137.92999999999998,Completed,06/15/2024
3291,Credit Card,179.33999999999997,Completed,09/14/2024
3292,Cash,106.87,Completed,11/11/2024
3293,Credit Card,118.93,Timeout,03/11/2024
3294,Cash,67.39999999999999,Completed,10/22/2024
3295,Cash,211.85999999999999,Completed,01/07/2024
3296,Credit Card,162.9,Completed,02/24/2024
3297,Cash,107.94,Completed,04/04/2024
3298,Cash,73.44,Completed,03/18/2024
3299,Cash,101.88,Completed,09/11/2024
3300,Credit Card,150.38,Completed,10/17/2024
3301,Cash,111.41,Completed,02/07/2024
3302,Credit Card,11.99,Completed,08/14/2024
3303,Credit Card,149.88,Completed,05/28/2024
3304,Credit Card,103.94,Completed,04/27/2024
3305,Cash,53.41,Completed,01/05/2024
3306,Credit Card,128.91,Completed,02/12/2024
3307,Credit Card,36.95,Completed,11/02/2024
3308,Credit Card,56.949999999999996,Completed,05/16/2024
3309,Credit Card,128.41,Declined,08/28/2024
3310,Credit Card,71.94,Completed,07/04/2024
3311,Cash,194.36999999999998,Declined,07/24/2024
3312,Cash,122.89,Completed,01/04/2024
3313,Credit Card,129.89,Declined,07/08/2024
3314,Credit Card,173.39,Declined,09/21/2024
3315,Mobile Payment,70.94,Completed,11/18/2024
3316,Credit Card,135.88,Completed,04/06/2024
3317,Cash,208.89,Declined,04/02/2024
3318,Cash,114.92,Declined,12/30/2024
3319,Cash,123.91999999999999,Completed,11/30/2024
3320,Credit Card,56.97,Completed,06/13/2024
3321,Mobile Payment,24.96,Completed,11/30/2024
3322,Credit Card,27.98,Completed,06/11/2024
3323,Credit Card,108.92999999999998,Timeout,03/28/2024
3324,Credit Card,35.97,Completed,03/03/2024
3325,Cash,169.38,Completed,05/06/2024
3326,Credit Card,99.91,Declined,06/19/2024
3327,Mobile Payment,122.88999999999999,Completed,10/30/2024
3328,Mobile Payment,103.41999999999999,Completed,07/09/2024
3329,Credit Card,167.89,Completed,10/20/2024
3330,Cash,41.97,Completed,02/24/2024
3331,Cash,91.94,Completed,04/26/2024
3332,Credit Card,72.92999999999999,Completed,11/25/2024
3333,Mobile Payment,223.83999999999997,Completed,06/16/2024
3334,Credit Card,104.39999999999999,Completed,01/05/2024
3335,Credit Card,151.42,Completed,09/08/2024
3336,Cash,11.99,Completed,10/16/2024
3337,Credit Card,45.98,Completed,01/06/2024
3338,Credit Card,126.39999999999998,Completed,09/22/2024
3339,Credit Card,197.38,Completed,01/16/2024
3340,Mobile Payment,154.86,Completed,10/21/2024
3341,Cash,60.94,Completed,05/25/2024
3342,Credit Card,38.97,Completed,05/04/2024
3343,Credit Card,105.92999999999999,Declined,07/17/2024
3344,Mobile Payment,55.44,Completed,05/28/2024
3345,Credit Card,23.96,Completed,06/13/2024
3346,Credit Card,58.44,Completed,07/10/2024
3347,Credit Card,219.85999999999996,Declined,05/18/2024
3348,Credit Card,79.42999999999999,Completed,03/10/2024
3349,Credit Card,52.44,Completed,11/25/2024
3350,Credit Card,186.33999999999997,Declined,10/06/2024
3351,Credit Card,129.37,Completed,12/12/2024
3352,Credit Card,80.89,Completed,01/26/2024
3353,Credit Card,161.85,Completed,12/04/2024
3354,Credit Card,128.89,Completed,08/23/2024
3355,Credit Card,10.98,Completed,07/20/2024
3356,Credit Card,66.46,Completed,11/26/2024
3357,Credit Card,79.96,Completed,09/06/2024
3358,Cash,4.99,Completed,08/19/2024
3359,Cash,32.47,Declined,01/27/2024
3360,Credit Card,249.32,Completed,04/17/2024
3361,Cash,113.88999999999999,Completed,08/28/2024
3362,Cash,100.9,Completed,12/21/2024
3363,Credit Card,129.92,Declined,05/30/2024
3364,Credit Card,62.93,Declined,04/14/2024
3365,Cash,203.85999999999999,Completed,09/20/2024
3366,Credit Card,35.97,Completed,02/11/2024
3367,Credit Card,90.38999999999999,Completed,12/11/2024
3368,Credit Card,26.98,Completed,10/12/2024
3369,Mobile Payment,85.92,Timeout,08/22/2024
3370,Credit Card,126.86999999999998,Completed,01/27/2024
3371,Credit Card,171.39,Declined,10/20/2024
3372,Credit Card,50.97,Completed,02/21/2024
3373,Credit Card,65.93,Completed,03/09/2024
3374,Credit Card,13.98,Completed,08/11/2024
3375,Cash,105.42999999999999,Completed,12/23/2024
3376,Cash,160.35999999999999,Completed,01/03/2024
3377,Credit Card,108.93,Completed,10/20/2024
3378,Credit Card,100.93,Completed,04/12/2024
3379,Credit Card,132.38000000000002,Completed,08/26/2024
3380,Credit Card,87.91,Completed,03/09/2024
3381,Credit Card,186.32999999999998,Completed,10/31/2024
3382,Cash,135.89,Completed,12/21/2024
3383,Credit Card,9.98,Completed,12/06/2024
3384,Credit Card,91.42999999999999,Completed,05/22/2024
3385,Cash,36.96,Completed,09/19/2024
3386,Credit Card,157.34,Timeout,09/07/2024
3387,Credit Card,246.35,Completed,03/26/2024
3388,Credit Card,15.99,Completed,09/27/2024
3389,Credit Card,141.92000000000002,Completed,10/31/2024
3390,Mobile Payment,191.88,Completed,01/24/2024
3391,Credit Card,166.86999999999998,Completed,03/29/2024
3392,Cash,123.88,Completed,06/28/2024
3393,Credit Card,42.959999999999994,Completed,01/13/2024
3394,Credit Card,20.97,Completed,03/25/2024
3395,Cash,53.97,Declined,12/07/2024
3396,Credit Card,176.42,Completed,01/21/2024
3397,Cash,151.37,Completed,02/02/2024
3398,Credit Card,129.9,Completed,05/16/2024
3399,Credit Card,46.94,Completed,10/07/2024
3400,Credit Card,47.97,Completed,12/26/2024
3401,Credit Card,184.89,Completed,12/04/2024
3402,Mobile Payment,96.89999999999999,Completed,05/13/2024
3403,Mobile Payment,107.42,Completed,06/16/2024
3404,Credit Card,126.90999999999998,Completed,07/14/2024
3405,Credit Card,118.87999999999998,Declined,08/27/2024
3406,Credit Card,90.39999999999999,Completed,02/27/2024
3407,Cash,129.42,Completed,01/11/2024
3408,Credit Card,10.98,Declined,03/30/2024
3409,Cash,175.85999999999999,Completed,10/14/2024
3410,Cash,80.42999999999999,Completed,07/25/2024
3411,Credit Card,263.80999999999995,Completed,02/07/2024
3412,Credit Card,15.98,Completed,05/25/2024
3413,Credit Card,157.93,Completed,08/28/2024
3414,Credit Card,61.959999999999994,Declined,06/21/2024
3415,Cash,4.99,Completed,01/09/2024
3416,Credit Card,54.93000000000001,Declined,06/24/2024
3417,Credit Card,152.89,Completed,02/15/2024
3418,Cash,153.39,Completed,01/27/2024
3419,Credit Card,56.97,Completed,12/25/2024
3420,Credit Card,97.93,Declined,09/09/2024
3421,Credit Card,66.95,Completed,09/16/2024
3422,Credit Card,13.99,Declined,06/13/2024
3423,Credit Card,194.85999999999999,Completed,06/30/2024
3424,Credit Card,141.39,Completed,05/14/2024
3425,Credit Card,5.99,Completed,11/14/2024
3426,Cash,250.84999999999997,Timeout,01/09/2024
3427,Credit Card,170.33,Completed,12/02/2024
3428,Cash,86.93,Completed,07/09/2024
3429,Cash,38.94,Completed,07/02/2024
3430,Cash,111.89,Completed,10/20/2024
3431,Cash,47.449999999999996,Completed,03/03/2024
3432,Credit Card,35.97,Completed,02/18/2024
3433,Mobile Payment,72.92999999999999,Completed,06/12/2024
3434,Credit Card,166.36,Completed,05/25/2024
3435,Mobile Payment,71.93,Completed,02/15/2024
3436,Cash,25.98,Completed,01/02/2024
3437,Credit Card,20.48,Completed,03/21/2024
3438,Cash,191.82999999999998,Completed,02/17/2024
3439,Credit Card,66.44,Completed,02/01/2024
3440,Cash,118.89999999999999,Completed,03/08/2024
3441,Credit Card,17.98,Completed,06/13/2024
3442,Credit Card,53.97,Completed,10/14/2024
3443,Credit Card,136.86999999999998,Completed,12/06/2024
3444,Credit Card,187.81999999999996,Declined,07/02/2024
3445,Credit Card,22.96,Completed,12/16/2024
3446,Credit Card,262.86,Completed,07/12/2024
3447,Credit Card,64.95,Completed,03/13/2024
3448,Cash,92.96,Completed,10/17/2024
3449,Mobile Payment,252.35999999999999,Completed,03/02/2024
3450,Cash,63.9,Completed,09/16/2024
3451,Credit Card,207.85999999999999,Completed,10/31/2024
3452,Credit Card,72.92,Completed,02/13/2024
3453,Cash,140.92,Completed,08/08/2024
3454,Credit Card,49.98,Completed,11/09/2024
3455,Credit Card,10.48,Completed,04/28/2024
3456,Credit Card,62.94,Completed,12/29/2024
3457,Mobile Payment,93.92,Completed,11/04/2024
3458,Mobile Payment,167.89,Completed,01/02/2024
3459,Cash,178.89,Completed,07/16/2024
3460,Cash,74.42,Declined,10/06/2024
3461,Credit Card,4.99,Timeout,09/28/2024
3462,Credit Card,118.41999999999999,Completed,07/19/2024
3463,Cash,94.94,Declined,08/21/2024
3464,Credit Card,83.88,Completed,08/29/2024
3465,Credit Card,64.93,Completed,08/04/2024
3466,Mobile Payment,203.35999999999999,Completed,10/07/2024
3467,Credit Card,92.94999999999999,Completed,01/06/2024
3468,Credit Card,156.39,Completed,02/05/2024
3469,Credit Card,37.96,Completed,04/07/2024
3470,Mobile Payment,164.34,Declined,03/20/2024
3471,Credit Card,220.38,Completed,11/21/2024
3472,Credit Card,39.98,Completed,08/24/2024
3473,Cash,68.96,Completed,01/18/2024
3474,Mobile Payment,46.97,Declined,03/21/2024
3475,Cash,177.85,Completed,06/28/2024
3476,Credit Card,119.89999999999998,Completed,10/19/2024
3477,Credit Card,61.959999999999994,Declined,11/09/2024
3478,Cash,57.97,Timeout,11/01/2024
3479,Credit Card,24.46,Completed,03/02/2024
3480,Cash,40.95,Completed,12/19/2024
3481,Credit Card,129.88,Declined,04/13/2024
3482,Credit Card,21.49,Completed,11/11/2024
3483,Cash,84.94999999999999,Completed,04/17/2024
3484,Credit Card,28.45,Declined,03/19/2024
3485,Mobile Payment,98.91999999999999,Completed,04/09/2024
3486,Mobile Payment,23.96,Declined,11/02/2024
3487,Credit Card,5.99,Completed,11/15/2024
3488,Cash,195.34,Completed,11/01/2024
3489,Cash,223.83999999999997,Completed,04/07/2024
3490,Credit Card,82.94,Completed,07/20/2024
3491,Cash,42.98,Completed,12/18/2024
3492,Credit Card,21.96,Completed,06/29/2024
3493,Credit Card,250.87,Declined,07/30/2024
3494,Credit Card,77.92,Completed,03/31/2024
3495,Credit Card,99.91,Completed,03/24/2024
3496,Cash,176.85999999999999,Completed,08/14/2024
3497,Credit Card,66.44999999999999,Completed,03/10/2024
3498,Credit Card,156.92999999999998,Completed,07/02/2024
3499,Credit Card,176.36,Declined,08/04/2024
3500,Cash,17.97,Completed,09/05/2024
3501,Credit Card,109.92999999999999,Completed,07/24/2024
3502,Credit Card,32.98,Completed,02/16/2024
3503,Cash,35.98,Declined,10/26/2024
3504,Credit Card,199.35999999999999,Completed,08/19/2024
3505,Cash,35.98,Completed,03/09/2024
3506,Credit Card,81.94,Completed,10/08/2024
3507,Credit Card,84.95,Completed,12/18/2024
3508,Cash,69.44999999999999,Completed,01/29/2024
3509,Cash,173.88,Declined,10/02/2024
3510,Mobile Payment,185.89,Completed,11/06/2024
3511,Cash,125.41999999999999,Declined,08/11/2024
3512,Credit Card,52.94,Completed,11/24/2024
3513,Cash,133.41,Completed,09/24/2024
3514,Credit Card,14.97,Timeout,03/08/2024
3515,Cash,211.85,Completed,10/04/2024
3516,Cash,63.949999999999996,Timeout,02/26/2024
3517,Credit Card,113.94,Timeout,09/04/2024
3518,Credit Card,9.98,Completed,04/06/2024
3519,Cash,119.36,Completed,02/11/2024
3520,Credit Card,65.91,Timeout,11/06/2024
3521,Cash,138.42,Declined,10/12/2024
3522,Cash,141.42,Completed,10/28/2024
3523,Credit Card,167.40999999999997,Completed,10/20/2024
3524,Credit Card,14.97,Declined,02/29/2024
3525,Cash,133.34,Completed,01/29/2024
3526,Cash,124.42,Timeout,11/30/2024
3527,Cash,58.959999999999994,Completed,04/03/2024
3528,Cash,182.9,Completed,12/03/2024
3529,Cash,152.90999999999997,Completed,02/18/2024
3530,Credit Card,50.45,Declined,11/19/2024
3531,Credit Card,145.88,Declined,10/03/2024
3532,Credit Card,235.37,Completed,11/06/2024
3533,Credit Card,42.95,Completed,06/20/2024
3534,Credit Card,68.42,Completed,03/02/2024
3535,Credit Card,109.88,Completed,03/22/2024
3536,Cash,149.91,Timeout,07/08/2024
3537,Credit Card,174.85999999999999,Declined,01/30/2024
3538,Credit Card,158.88,Completed,07/02/2024
3539,Mobile Payment,50.43,Completed,05/22/2024
3540,Mobile Payment,158.89999999999998,Declined,07/15/2024
3541,Cash,149.42000000000002,Declined,08/08/2024
3542,Cash,47.959999999999994,Completed,02/26/2024
3543,Cash,44.959999999999994,Completed,08/01/2024
3544,Cash,72.42,Declined,04/13/2024
3545,Cash,84.91,Timeout,03/26/2024
3546,Mobile Payment,137.39,Completed,07/29/2024
3547,Cash,164.37,Completed,01/30/2024
3548,Cash,97.89000000000001,Completed,05/03/2024
3549,Credit Card,115.94,Completed,08/11/2024
3550,Credit Card,157.87,Completed,11/19/2024
3551,Cash,37.98,Declined,02/14/2024
3552,Credit Card,138.89000000000001,Declined,02/19/2024
3553,Credit Card,27.950000000000003,Completed,08/24/2024
3554,Credit Card,76.92999999999999,Completed,04/07/2024
3555,Credit Card,138.88,Completed,03/19/2024
3556,Credit Card,22.99,Completed,12/09/2024
3557,Credit Card,17.99,Timeout,03/22/2024
3558,Mobile Payment,11.98,Completed,01/21/2024
3559,Cash,53.97,Completed,12/12/2024
3560,Cash,120.9,Completed,11/07/2024
3561,Credit Card,161.4,Completed,04/01/2024
3562,Cash,208.84999999999997,Timeout,08/17/2024
3563,Credit Card,11.98,Completed,06/19/2024
3564,Credit Card,161.35,Completed,06/05/2024
3565,Credit Card,133.41,Completed,04/15/2024
3566,Credit Card,215.87,Completed,05/20/2024
3567,Cash,9.98,Completed,09/08/2024
3568,Cash,134.91,Completed,02/13/2024
3569,Credit Card,108.91,Completed,02/28/2024
3570,Credit Card,26.96,Completed,03/24/2024
3571,Credit Card,136.41,Completed,03/03/2024
3572,Credit Card,24.99,Completed,06/20/2024
3573,Credit Card,128.91,Completed,08/18/2024
3574,Credit Card,187.85999999999999,Completed,05/27/2024
3575,Credit Card,217.85999999999999,Declined,07/15/2024
3576,Credit Card,106.91,Completed,05/20/2024
3577,Credit Card,44.440000000000005,Declined,03/08/2024
3578,Mobile Payment,115.91,Completed,07/16/2024
3579,Credit Card,132.39000000000001,Completed,10/22/2024
3580,Cash,275.85,Completed,09/30/2024
3581,Credit Card,156.87,Declined,07/23/2024
3582,Cash,166.82999999999998,Declined,07/28/2024
3583,Mobile Payment,187.84999999999997,Completed,06/13/2024
3584,Credit Card,75.94999999999999,Completed,08/01/2024
3585,Cash,133.93,Declined,10/28/2024
3586,Credit Card,256.36,Completed,07/09/2024
3587,Credit Card,39.97,Timeout,02/05/2024
3588,Cash,136.93,Completed,10/31/2024
3589,Mobile Payment,20.97,Completed,09/07/2024
3590,Credit Card,172.38,Completed,10/02/2024
3591,Credit Card,83.39,Completed,07/19/2024
3592,Cash,234.37,Completed,08/10/2024
3593,Cash,124.4,Declined,04/10/2024
3594,Credit Card,43.96,Timeout,09/18/2024
3595,Credit Card,106.91,Completed,03/26/2024
3596,Credit Card,43.959999999999994,Completed,04/21/2024
3597,Credit Card,63.47,Completed,08/15/2024
3598,Credit Card,126.91999999999999,Declined,12/08/2024
3599,Credit Card,57.959999999999994,Completed,03/28/2024
3600,Cash,176.86999999999998,Completed,08/30/2024
3601,Credit Card,138.91,Declined,08/21/2024
3602,Cash,60.94,Completed,11/04/2024
3603,Credit Card,75.94,Timeout,02/03/2024
3604,Credit Card,56.97,Declined,04/22/2024
3605,Credit Card,115.39,Timeout,10/01/2024
3606,Credit Card,29.450000000000003,Completed,08/08/2024
3607,Credit Card,279.84000000000003,Completed,06/12/2024
3608,Credit Card,7.99,Completed,10/24/2024
3609,Credit Card,88.42999999999999,Completed,01/13/2024
3610,Credit Card,9.98,Completed,01/21/2024
3611,Cash,247.82999999999998,Completed,06/13/2024
3612,Credit Card,123.89999999999999,Completed,06/29/2024
3613,Credit Card,96.90999999999998,Completed,06/09/2024
3614,Credit Card,88.91,Timeout,09/30/2024
3615,Credit Card,228.83999999999997,Completed,05/28/2024
3616,Credit Card,105.43,Completed,01/17/2024
3617,Credit Card,157.36999999999998,Timeout,03/13/2024
3618,Cash,46.95,Declined,07/02/2024
3619,Cash,61.44,Completed,02/13/2024
3620,Credit Card,158.38,Completed,09/03/2024
3621,Credit Card,20.97,Completed,06/19/2024
3622,Credit Card,226.82999999999998,Completed,03/02/2024
3623,Cash,22.99,Completed,10/04/2024
3624,Cash,147.85,Completed,06/19/2024
3625,Credit Card,14.97,Completed,06/15/2024
3626,Credit Card,42.98,Completed,06/18/2024
3627,Cash,122.92,Completed,09/17/2024
3628,Mobile Payment,252.31,Completed,11/22/2024
3629,Credit Card,86.94,Completed,01/06/2024
3630,Cash,164.86,Completed,01/28/2024
3631,Credit Card,107.42999999999999,Completed,04/17/2024
3632,Credit Card,253.85,Completed,06/11/2024
3633,Mobile Payment,64.47,Completed,11/11/2024
3634,Cash,111.38000000000001,Completed,01/07/2024
3635,Credit Card,55.959999999999994,Completed,06/20/2024
3636,Credit Card,21.97,Completed,01/13/2024
3637,Credit Card,21.46,Completed,09/14/2024
3638,Cash,183.91,Completed,07/10/2024
3639,Credit Card,64.91000000000001,Declined,01/28/2024
3640,Cash,84.9,Completed,01/03/2024
3641,Credit Card,92.95,Completed,04/01/2024
3642,Mobile Payment,39.43,Completed,05/21/2024
3643,Credit Card,182.39,Completed,02/10/2024
3644,Credit Card,205.84,Completed,03/24/2024
3645,Credit Card,75.91999999999999,Declined,05/31/2024
3646,Credit Card,11.98,Completed,05/22/2024
3647,Cash,53.97,Completed,12/29/2024
