store_id,product_id,stock_quantity,last_updated
243,11,46,2025-03-24
19,13,45,2025-01-01
66,2,48,2025-01-10
262,10,48,2025-01-20
348,9,48,2025-01-21
388,4,46,2025-03-16
197,5,47,2025-03-06
51,4,46,2025-03-28
62,2,48,2025-02-22
236,1,47,2025-03-06
148,2,48,2025-03-15
69,19,44,2025-03-17
136,12,44,2025-02-16
136,1,44,2025-01-07
136,7,48,2025-03-06
290,3,49,2025-03-22
290,12,49,2025-03-01
113,11,49,2025-03-02
24,6,48,2025-01-01
199,10,47,2025-03-21
300,1,48,2025-02-05
385,8,47,2025-01-28
10,14,47,2025-01-22
377,19,44,2025-02-16
335,5,48,2025-03-10
335,10,48,2025-01-16
155,2,44,2025-02-08
155,13,49,2025-02-21
44,6,47,2025-01-28
44,10,47,2025-03-08
70,5,48,2025-03-12
242,11,49,2025-02-14
29,10,49,2025-02-10
168,9,49,2025-02-19
168,17,47,2025-01-31
55,5,49,2025-01-25
32,12,49,2025-03-11
71,11,46,2025-01-05
54,1,48,2025-03-05
207,11,48,2025-03-26
207,12,49,2025-01-20
207,7,48,2025-01-10
207,6,47,2025-01-13
91,15,48,2025-01-03
395,4,42,2025-03-24
73,10,48,2025-02-12
274,5,49,2025-01-08
105,19,47,2025-03-22
292,6,41,2025-01-04
353,9,48,2025-02-09
201,14,49,2025-02-15
135,14,49,2025-02-06
370,15,47,2025-02-03
213,14,48,2025-01-05
59,8,48,2025-01-31
270,4,46,2025-02-04
2,2,47,2025-03-16
99,1,49,2025-03-19
400,4,47,2025-01-28
225,12,48,2025-02-19
225,10,49,2025-03-04
94,6,48,2025-02-24
306,13,48,2025-03-19
343,20,45,2025-02-11
343,12,48,2025-01-31
343,8,48,2025-03-05
145,3,47,2025-03-13
337,5,47,2025-03-23
143,10,49,2025-03-15
399,18,48,2025-01-08
399,6,49,2025-03-15
122,3,48,2025-01-29
305,7,47,2025-01-18
305,16,45,2025-03-19
330,10,49,2025-02-28
330,6,48,2025-01-09
53,12,47,2025-01-08
327,17,49,2025-01-07
327,6,49,2025-03-18
327,13,48,2025-03-27
52,13,49,2025-03-24
211,14,49,2025-01-11
202,4,47,2025-02-13
202,1,47,2025-03-09
20,5,46,2025-03-04
136,4,48,2025-01-05
348,6,47,2025-03-14
377,13,45,2025-02-03
377,18,46,2025-02-09
377,10,45,2025-03-19
236,15,49,2025-01-23
236,10,47,2025-01-08
368,1,47,2025-01-01
368,10,48,2025-03-16
301,3,49,2025-03-23
192,3,49,2025-01-25
139,2,47,2025-01-17
287,8,48,2025-01-09
133,2,47,2025-02-07
310,9,47,2025-03-01
310,15,47,2025-01-01
310,8,44,2025-03-07
310,20,47,2025-01-05
309,4,49,2025-02-18
163,8,49,2025-03-26
100,10,42,2025-01-04
382,12,49,2025-01-23
98,10,49,2025-01-23
98,4,47,2025-01-03
55,14,49,2025-01-01
55,13,47,2025-01-09
55,1,48,2025-02-11
55,15,47,2025-03-22
55,8,48,2025-01-23
330,8,48,2025-02-22
282,6,49,2025-02-12
29,8,47,2025-03-06
29,5,47,2025-03-22
29,7,49,2025-03-08
143,18,48,2025-03-19
143,19,49,2025-02-07
143,9,47,2025-02-08
4,3,46,2025-03-15
95,5,47,2025-02-23
199,11,49,2025-03-18
131,16,44,2025-03-13
131,10,49,2025-03-05
125,12,43,2025-03-05
152,2,49,2025-03-10
174,4,46,2025-01-03
15,16,48,2025-03-23
15,17,46,2025-03-18
321,2,45,2025-02-02
33,4,49,2025-02-20
377,14,45,2025-01-23
239,4,49,2025-02-01
239,13,48,2025-03-21
271,15,48,2025-03-25
271,13,45,2025-01-29
271,6,48,2025-01-05
363,1,48,2025-01-19
238,12,47,2025-01-15
3,2,47,2025-01-31
203,5,47,2025-01-23
203,3,49,2025-01-29
205,15,49,2025-02-28
392,3,44,2025-03-19
257,6,49,2025-03-10
257,18,45,2025-03-02
257,7,49,2025-03-12
329,4,47,2025-01-23
140,12,46,2025-01-14
140,8,47,2025-01-27
255,11,48,2025-01-07
255,9,47,2025-02-14
101,12,49,2025-02-17
250,7,44,2025-03-15
250,8,49,2025-03-15
296,3,47,2025-02-19
222,3,49,2025-02-21
222,12,49,2025-03-07
302,6,44,2025-02-14
302,2,47,2025-03-17
302,8,47,2025-03-04
295,12,47,2025-03-18
181,13,47,2025-03-03
185,2,49,2025-02-13
233,7,46,2025-02-15
239,14,47,2025-03-11
300,4,49,2025-01-06
334,15,45,2025-03-23
346,7,47,2025-02-23
265,5,45,2025-02-04
265,11,47,2025-01-22
265,15,49,2025-01-04
123,1,49,2025-02-11
225,6,48,2025-02-03
211,11,49,2025-01-14
211,9,47,2025-03-01
351,15,47,2025-01-10
41,7,47,2025-03-28
41,10,49,2025-03-03
114,7,49,2025-03-03
138,6,47,2025-01-26
81,15,47,2025-02-12
69,15,45,2025-02-08
69,12,45,2025-03-26
15,1,49,2025-03-01
15,13,48,2025-01-28
15,12,48,2025-03-08
15,9,49,2025-02-22
80,8,47,2025-03-01
80,14,48,2025-03-17
80,9,48,2025-02-21
80,5,43,2025-02-24
388,9,47,2025-03-01
178,9,47,2025-01-12
97,12,47,2025-02-20
49,7,48,2025-01-01
49,5,49,2025-02-01
287,15,47,2025-02-28
287,1,47,2025-03-10
287,17,47,2025-02-16
287,5,49,2025-02-05
35,4,49,2025-01-09
280,18,48,2025-03-08
41,2,47,2025-01-16
41,14,48,2025-01-25
120,4,49,2025-03-12
120,12,49,2025-03-22
120,3,47,2025-01-14
114,10,48,2025-02-13
84,3,49,2025-01-29
174,8,49,2025-03-12
372,10,44,2025-02-22
372,11,48,2025-02-10
124,5,47,2025-03-21
164,7,48,2025-02-28
226,12,48,2025-03-01
134,8,48,2025-03-02
134,1,49,2025-02-23
191,16,45,2025-01-14
88,4,47,2025-03-24
88,9,48,2025-01-10
16,7,48,2025-03-10
16,13,48,2025-01-13
262,6,49,2025-01-12
71,2,49,2025-01-18
256,5,49,2025-02-02
57,8,48,2025-03-24
140,2,47,2025-03-14
140,7,47,2025-02-15
140,10,48,2025-01-24
250,4,47,2025-01-24
395,3,48,2025-01-15
395,2,49,2025-02-05
250,3,47,2025-01-28
61,3,47,2025-02-10
356,13,46,2025-01-14
366,1,48,2025-02-21
286,13,49,2025-01-16
346,10,47,2025-02-16
346,1,47,2025-01-13
13,7,47,2025-02-01
377,1,48,2025-02-05
377,11,47,2025-03-06
377,17,47,2025-01-18
258,10,48,2025-03-10
282,5,47,2025-02-13
247,5,45,2025-02-06
247,3,48,2025-02-25
353,10,47,2025-03-04
249,9,47,2025-02-15
249,11,49,2025-01-09
119,11,47,2025-03-23
200,16,48,2025-01-30
238,9,48,2025-02-23
229,12,49,2025-02-08
13,13,45,2025-01-23
236,13,48,2025-02-27
69,13,48,2025-02-06
291,9,48,2025-02-05
291,8,48,2025-02-08
40,8,49,2025-02-14
248,4,47,2025-03-18
326,9,47,2025-01-30
199,3,47,2025-01-24
332,15,47,2025-01-31
375,5,49,2025-01-26
165,14,48,2025-03-04
165,10,48,2025-01-05
49,1,47,2025-03-07
152,11,49,2025-02-04
223,13,49,2025-03-27
335,9,47,2025-01-25
335,1,49,2025-02-26
79,2,47,2025-01-03
366,15,49,2025-03-20
340,18,48,2025-02-25
220,14,49,2025-03-28
220,5,47,2025-02-08
220,3,48,2025-01-26
29,1,47,2025-02-18
30,14,46,2025-02-12
368,3,47,2025-02-26
25,6,48,2025-03-14
264,2,47,2025-01-27
264,4,49,2025-03-25
264,9,49,2025-03-06
288,16,48,2025-01-28
294,9,48,2025-01-14
74,2,49,2025-03-06
74,4,48,2025-02-21
294,5,47,2025-01-18
164,1,46,2025-01-03
125,4,47,2025-03-09
125,18,48,2025-01-23
231,4,47,2025-03-19
119,9,48,2025-02-26
217,7,49,2025-01-05
319,8,48,2025-03-19
34,1,48,2025-01-12
248,12,47,2025-02-12
177,4,48,2025-01-04
384,5,47,2025-03-21
92,15,48,2025-01-22
34,3,47,2025-03-27
139,14,47,2025-03-02
202,3,46,2025-03-08
202,2,48,2025-02-18
150,6,47,2025-02-10
339,10,49,2025-01-24
349,10,47,2025-02-16
351,13,47,2025-02-15
201,9,46,2025-02-24
388,12,49,2025-01-05
182,2,49,2025-01-17
69,8,47,2025-02-23
397,15,48,2025-03-27
93,9,48,2025-01-20
93,6,49,2025-03-28
108,4,47,2025-01-20
209,4,48,2025-01-13
209,2,47,2025-03-16
260,11,49,2025-01-06
214,3,49,2025-01-08
214,5,47,2025-03-05
285,12,48,2025-01-12
285,3,49,2025-01-02
215,8,49,2025-02-28
118,2,49,2025-01-04
276,13,47,2025-03-08
204,12,47,2025-02-11
204,20,48,2025-03-23
375,11,47,2025-02-05
375,9,47,2025-03-04
84,12,49,2025-03-10
56,3,49,2025-02-27
56,2,47,2025-01-25
56,10,48,2025-02-19
21,8,48,2025-02-21
326,2,47,2025-03-22
321,6,49,2025-01-04
168,20,48,2025-03-01
323,8,49,2025-01-31
189,8,48,2025-03-16
189,1,49,2025-03-04
189,20,49,2025-02-16
133,12,48,2025-01-25
133,7,49,2025-01-03
67,14,47,2025-02-06
366,8,47,2025-03-16
366,5,48,2025-01-25
51,2,49,2025-03-17
22,1,49,2025-03-23
296,12,47,2025-03-20
45,9,44,2025-01-22
369,16,49,2025-03-20
311,13,49,2025-03-07
343,15,49,2025-02-25
202,7,47,2025-02-19
202,14,49,2025-01-10
224,7,49,2025-03-18
86,10,48,2025-02-25
248,8,49,2025-03-05
20,7,49,2025-02-21
170,15,47,2025-01-31
157,6,48,2025-02-04
157,19,49,2025-03-26
125,2,48,2025-03-22
125,10,49,2025-03-07
39,12,47,2025-01-12
104,1,48,2025-02-02
143,5,49,2025-01-10
143,11,49,2025-03-23
143,17,48,2025-01-25
373,7,47,2025-01-11
124,3,47,2025-02-17
124,8,48,2025-03-19
124,4,49,2025-02-11
208,8,48,2025-03-19
248,6,49,2025-03-21
298,5,47,2025-02-18
